0.000000000000000000e+00
4.628514871001243591e-02
6.066599488258361816e-02
7.451246678829193115e-02
8.717208355665206909e-02
8.803376555442810059e-02
9.333126246929168701e-02
1.009051203727722168e-01
1.004906520247459412e-01
9.094882756471633911e-02
8.977361768484115601e-02
9.867195039987564087e-02
1.023569330573081970e-01
1.055171936750411987e-01
1.068717017769813538e-01
1.079664975404739380e-01
1.223704591393470764e-01
1.243763044476509094e-01
1.195782497525215149e-01
1.241054162383079529e-01
1.153691336512565613e-01
1.230367794632911682e-01
1.193283498287200928e-01
1.042882874608039856e-01
1.041131094098091125e-01
1.054432839155197144e-01
1.128960102796554565e-01
1.104458495974540710e-01
1.177475601434707642e-01
1.160928532481193542e-01
1.135141104459762573e-01
1.165839880704879761e-01
1.188941448926925659e-01
1.208294779062271118e-01
1.177306026220321655e-01
1.136848330497741699e-01
1.163023114204406738e-01
1.174435764551162720e-01
1.081995889544487000e-01
1.065027788281440735e-01
1.024980172514915466e-01
1.067782565951347351e-01
1.101424321532249451e-01
1.056810393929481506e-01
9.916594624519348145e-02
1.009983494877815247e-01
9.920045733451843262e-02
1.011018380522727966e-01
9.543447196483612061e-02
9.011080861091613770e-02
